Current,Temperature,Voltage,SoC
1.01516,20,3.58072,0.415243
0.433179,30,4.08659,0.896569
0.727908,30,3.88814,0.707744
0.745511,10,3.85169,0.673068
0.163502,15,4.17912,0.984603
1.01556,10,3.55655,0.392243
0.756113,25,3.85987,0.680848
1.00185,20,3.59679,0.430534
0.761214,40,3.86467,0.685417
0.55558,40,4.01929,0.832531
0.913639,30,3.71089,0.539095
0.894336,30,3.7312,0.558424
1.13348,40,3.4601,0.300475
0.326893,35,4.13397,0.941648
0.261002,20,4.15478,0.961448
0.250604,25,4.15849,0.964974
0.290098,30,4.14655,0.953618
0.974449,35,3.64909,0.480298
0.896136,40,3.73673,0.56368
0.0705006,30,4.19242,0.997258
0.140702,35,4.18394,0.989187
0.0837008,10,4.19097,0.995879
1.21629,40,3.34789,0.193714
0.908238,30,3.71662,0.544546
0.187903,40,4.17517,0.980848
0.948745,20,3.6588,0.489531
1.16638,15,3.36843,0.213255
0.175002,30,4.17756,0.983119
0.881734,15,3.724,0.551566
1.05206,40,3.56246,0.397865
0.961447,30,3.65867,0.489414
0.42908,25,4.08737,0.897305
0.791919,40,3.83741,0.659475
0.719007,15,3.88217,0.702068
0.386786,10,4.10289,0.91207
0.395984,40,4.10591,0.914945
0.414482,10,4.08917,0.899023
1.21709,15,3.2944,0.142818
1.16128,20,3.38984,0.233627
0.321594,25,4.13468,0.942317
1.09037,15,3.4733,0.31304
0.781617,35,3.84432,0.666053
0.35049,30,4.12414,0.932294
0.0580004,30,4.19335,0.998144
1.19539,20,3.34148,0.187613
0.821924,35,3.80711,0.630644
0.868832,20,3.74562,0.572143
0.610989,35,3.98097,0.79607
0.747012,10,3.85031,0.671749
0.544478,35,4.02512,0.838073
0.634293,25,3.95935,0.775504
0.547679,10,4.00997,0.823663
0.479073,15,4.05637,0.867808
1.12767,15,3.42274,0.264933
0.263702,15,4.15321,0.959956
0.171402,25,4.17808,0.983612
0.386986,10,4.10279,0.911979
0.291698,15,4.1438,0.951001
0.241904,40,4.16194,0.968261
0.43208,30,4.08715,0.897094
1.15248,20,3.40209,0.245278
0.236403,25,4.16254,0.96883
0.79592,15,3.81146,0.634789
0.875633,10,3.72095,0.548663
0.0893009,35,4.19072,0.995643
0.357889,40,4.12228,0.930526
1.03686,15,3.54277,0.379136
0.960147,35,3.66507,0.4955
0.203003,35,4.17165,0.977496
0.484573,15,4.05316,0.864754
0.934643,30,3.68828,0.517586
0.545478,10,4.01146,0.825077
0.0264,40,4.1949,0.999621
0.305896,30,4.1411,0.948428
0.525775,10,4.0245,0.83749
0.903738,30,3.72136,0.549062
0.156302,10,4.18021,0.985639
0.821624,20,3.79327,0.617483
0.288299,35,4.1476,0.954614
0.387985,30,4.1081,0.91703
1.20029,40,3.37022,0.214953
0.0879009,20,4.1907,0.995624
0.808422,25,3.81175,0.635067
1.15528,10,3.36751,0.212374
1.21639,35,3.34203,0.188132
0.632793,25,3.96047,0.776565
0.901437,15,3.70263,0.531238
0.724508,15,3.87736,0.697485
0.680901,35,3.92906,0.746678
1.10657,15,3.45156,0.292351
0.528975,15,4.0259,0.838823
0.130502,30,4.18543,0.990611
0.913639,20,3.6979,0.526732
0.600987,40,3.98933,0.804021
0.198103,30,4.17257,0.978369
1.06046,30,3.54188,0.378287
0.338292,40,4.13006,0.937927
0.117801,40,4.18739,0.99247
0.476174,30,4.06394,0.87501
0.638494,15,3.94844,0.765122
0.0544003,15,4.19351,0.998293
0.529075,15,4.02584,0.838762
1.16768,30,3.40215,0.245339
0.658997,25,3.9406,0.757658
0.560381,10,4.00127,0.815384
0.658097,30,3.9443,0.761175
0.0152,10,4.19516,0.999863
0.0659005,30,4.19278,0.997604
0.725108,40,3.89534,0.714597
0.623791,30,3.9698,0.785447
0.0704006,10,4.19224,0.997084
0.313395,25,4.13773,0.945221
0.957647,40,3.67138,0.501502
1.11347,20,3.4552,0.29581
0.651896,15,3.93796,0.755148
0.782718,15,3.82412,0.646828
0.725308,35,3.89315,0.71251
0.741911,15,3.86187,0.682754
0.151002,25,4.18193,0.98728
1.13698,10,3.3937,0.237294
0.960847,30,3.65935,0.490054
0.372687,30,4.11484,0.923445
0.378687,20,4.11,0.91884
0.108401,30,4.18849,0.993521
1.03726,10,3.52882,0.365863
0.761614,30,3.85898,0.680004
0.401684,40,4.10332,0.912479
1.20949,20,3.32106,0.168183
0.234403,35,4.16377,0.969997
0.337692,40,4.13029,0.938147
0.251503,35,4.159,0.96546
0.35129,15,4.12061,0.928933
0.444078,40,4.08287,0.893024
0.778517,15,3.8281,0.650616
0.179202,10,4.17546,0.981124
0.157002,40,4.18125,0.986628
0.865131,20,3.74946,0.57579
1.20059,25,3.34645,0.192343
0.2789,40,4.15096,0.95781
0.631292,15,3.95398,0.770394
1.02196,35,3.59429,0.428155
0.913739,15,3.68905,0.518315
0.599387,35,3.98904,0.803747
0.694403,25,3.91246,0.730886
0.528275,25,4.03167,0.844312
0.803521,25,3.8164,0.639487
0.507172,40,4.04864,0.860452
0.200903,20,4.17129,0.977157
0.331793,15,4.12867,0.936604
0.681201,15,3.91428,0.732614
0.97815,25,3.63315,0.465131
0.586085,35,3.9981,0.812366
0.465375,15,4.0642,0.875262
0.0414001,20,4.19428,0.999028
0.474174,15,4.05919,0.870499
1.21499,35,3.34401,0.190015
0.699504,10,3.89285,0.712229
0.903138,30,3.722,0.549663
0.35679,40,4.12273,0.930952
0.686001,40,3.92686,0.74459
0.192803,20,4.17319,0.978961
1.19989,20,3.33499,0.181437
0.0315,40,4.19473,0.999461
0.146002,40,4.18315,0.988436
0.223003,25,4.16615,0.972263
0.780817,15,3.82592,0.648545
0.382786,20,4.10814,0.917073
0.271501,35,4.153,0.959749
0.445178,25,4.07911,0.889453
0.987752,15,3.60338,0.436799
0.174202,20,4.17725,0.982824
0.371588,40,4.11659,0.925105
1.09857,25,3.48542,0.324568
0.107401,15,4.18832,0.993354
0.653396,20,3.94124,0.758264
0.989552,10,3.58898,0.423099
1.24789,25,3.27767,0.126894
0.114701,20,4.18747,0.992551
1.01856,40,3.60231,0.435783
0.159502,15,4.1799,0.985347
0.515773,40,4.04362,0.855677
0.416882,25,4.09342,0.903063
0.772216,40,3.85503,0.676241
0.493271,40,4.05657,0.867999
0.713706,30,3.90002,0.719053
0.193403,40,4.17398,0.979711
0.169002,35,4.17891,0.984401
1.05226,30,3.552,0.387915
0.777017,40,3.85078,0.672195
0.463975,30,4.07058,0.881334
1.10367,25,3.47877,0.318244
1.21649,15,3.2953,0.14367
0.517374,25,4.03836,0.850673
0.226203,10,4.16369,0.969927
0.422881,25,4.09046,0.900252
0.391885,30,4.10634,0.915353
0.603188,35,3.98641,0.801248
0.912739,20,3.69888,0.527667
0.589185,40,3.99734,0.811647
0.237203,15,4.16125,0.967599
0.2738,25,4.15136,0.958189
1.13538,40,3.45762,0.298112
0.894636,25,3.72534,0.552845
0.113501,15,4.1875,0.992578
0.100901,20,4.18924,0.994235
0.733809,10,3.86241,0.683266
1.00095,30,3.61348,0.44641
0.475174,10,4.05581,0.867275
0.714006,35,3.9025,0.721412
0.42708,15,4.0849,0.894952
0.389885,30,4.10724,0.916215
0.924541,20,3.68591,0.515332
0.412082,35,4.09784,0.907265
0.996553,10,3.58033,0.414872
1.14298,25,3.42649,0.268501
0.822524,25,3.79823,0.622194
0.107501,40,4.18871,0.993729
0.548879,25,4.01865,0.831926
1.17518,35,3.39927,0.242599
0.449577,35,4.07929,0.889616
0.79822,20,3.8159,0.63901
0.506172,30,4.04686,0.858759
1.18228,35,3.38955,0.233352
0.774016,10,3.82487,0.647543
1.19559,25,3.35356,0.199108
1.09897,30,3.49329,0.332057
0.551079,40,4.02213,0.835235
0.765515,10,3.83297,0.655257
0.689002,30,3.92014,0.73819
1.17018,40,3.41138,0.254116
1.10467,15,3.45413,0.294794
0.642894,20,3.94934,0.765979
0.0814008,40,4.19152,0.996403
0.235403,40,4.16371,0.969943
0.233803,30,4.16364,0.969872
0.0063,20,4.19528,0.999977
0.239103,30,4.16218,0.968491
0.637093,10,3.94447,0.761337
0.766715,35,3.8576,0.678689
0.111101,10,4.18767,0.992742
0.379287,10,4.10643,0.915447
0.571282,10,3.99364,0.808128
0.0277,30,4.19485,0.999576
0.457776,25,4.07244,0.883105
1.21799,30,3.33179,0.178393
0.656197,20,3.93905,0.756185
0.210103,25,4.16942,0.975379
0.209703,15,4.16868,0.974675
0.718107,35,3.89913,0.718198
0.853429,40,3.77951,0.604385
0.0412001,15,4.19427,0.999021
1.10077,40,3.50216,0.340496
0.765115,15,3.84065,0.662564
1.03906,40,3.57808,0.412729
1.15818,10,3.36332,0.208388
1.23889,35,3.3099,0.157563
1.10647,30,3.48362,0.322853
0.366988,15,4.11378,0.922439
0.831626,30,3.79416,0.618329
1.14058,30,3.43878,0.280195
0.338292,30,4.12901,0.936925
0.55908,35,4.01586,0.829268
0.109001,10,4.18796,0.993014
0.367688,10,4.11179,0.92054
0.372487,30,4.11493,0.923527
1.22009,35,3.33679,0.183145
0.793919,30,3.82979,0.652226
0.171302,30,4.1783,0.983825
0.750712,15,3.8539,0.67517
0.834726,25,3.78633,0.610875
0.0632005,25,4.19296,0.99777
0.92024,15,3.6818,0.511414
0.91814,15,3.68414,0.513649
0.716307,35,3.90061,0.719612
0.850029,20,3.76493,0.59051
0.0731007,15,4.19206,0.99692
0.0650005,20,4.19278,0.997606
0.107401,25,4.18854,0.993564
1.09037,25,3.49604,0.334672
0.092901,25,4.19024,0.995184
0.890635,40,3.74236,0.569036
0.247604,30,4.15979,0.966211
0.514873,35,4.04312,0.855209
1.08817,30,3.5071,0.345196
0.0455002,30,4.1941,0.998857
1.06196,25,3.53219,0.369065
0.265602,25,4.15395,0.960656
0.933643,30,3.68937,0.518622
0.959047,35,3.66629,0.49666
0.626292,25,3.96527,0.781137
0.501371,40,4.05197,0.863627
0.640194,30,3.95778,0.774005
0.384386,40,4.11107,0.919856
0.848528,35,3.78151,0.606285
0.0249,25,4.19494,0.999653
0.947445,15,3.65088,0.481994
0.0174,25,4.19512,0.99983
0.874033,30,3.7521,0.578303
1.24259,30,3.29626,0.144584
1.16788,35,3.4092,0.252047
0.174402,20,4.17721,0.982784
0.540377,20,4.02157,0.8347
0.869832,30,3.75636,0.582358
0.792319,40,3.83705,0.65913
0.241904,15,4.15988,0.966302
0.261402,35,4.15609,0.962688
0.840727,15,3.76692,0.592411
0.0118,15,4.19522,0.999919
0.290398,20,4.14514,0.952275
0.726208,35,3.8924,0.711795
0.896136,35,3.73363,0.560732
0.709605,35,3.90611,0.72484
0.133602,35,4.18505,0.99025
0.902037,25,3.71751,0.545393
0.79502,30,3.82877,0.65126
1.04756,40,3.56789,0.403032
0.421481,20,4.08963,0.899455
1.05286,35,3.55721,0.39287
1.02286,10,3.54729,0.383432
0.0174,30,4.19512,0.999832
0.296797,40,4.14508,0.952222
0.262302,35,4.15581,0.96243
0.667498,25,3.93398,0.751359
0.113301,35,4.18793,0.992987
0.784918,40,3.84372,0.665481
0.821624,10,3.77779,0.602752
0.160802,25,4.18014,0.985576
0.740911,10,3.85593,0.677097
0.296497,15,4.14209,0.949375
0.683201,25,3.92152,0.739509
0.516473,25,4.0389,0.851192
1.18788,35,3.38184,0.226017
0.529976,40,4.03515,0.847617
1.18198,30,3.38246,0.226604
1.12737,20,3.43648,0.278006
0.805121,30,3.81938,0.642322
0.134502,20,4.18454,0.989759
0.341792,20,4.12581,0.933886
0.922441,15,3.67933,0.509067
1.20299,35,3.36087,0.206061
0.0335,30,4.19465,0.99938
0.792119,20,3.82169,0.644519
0.295398,40,4.14556,0.952671
0.602888,15,3.97523,0.790607
0.319194,40,4.13722,0.944738
1.22419,15,3.28377,0.132706
0.862031,25,3.75906,0.584933
0.628092,40,3.97031,0.78593
0.996353,30,3.61884,0.451509
0.845828,10,3.75277,0.578944
1.06536,40,3.54627,0.382462
0.717207,20,3.88912,0.708676
0.35459,25,4.1216,0.929872
0.092401,10,4.19002,0.994979
0.91764,35,3.71113,0.539329
0.873433,40,3.75973,0.58557
0.185703,20,4.17479,0.980482
0.697503,35,3.9159,0.734158
1.20859,10,3.28876,0.137445
0.586085,10,3.98305,0.79805
1.13068,15,3.4186,0.260991
1.06987,10,3.48604,0.325157
0.516473,35,4.04218,0.854307
1.09567,15,3.46623,0.306306
1.07787,25,3.51207,0.349925
0.383986,25,4.10887,0.917761
0.339492,25,4.12774,0.935718
0.61679,30,3.97484,0.79024
0.85703,20,3.75779,0.583719
0.619991,25,3.96988,0.785522
0.6756,20,3.92365,0.741536
0.0384001,20,4.19442,0.999164
0.189303,10,4.17316,0.978937
0.583885,20,3.99245,0.806997
0.135602,35,4.18474,0.989956
0.885935,20,3.72769,0.555084
0.438279,35,4.08505,0.895096
1.00105,20,3.59775,0.431447
0.100501,10,4.18906,0.99406
0.668099,25,3.93351,0.750911
0.531076,20,4.0275,0.840344
0.0709006,30,4.19239,0.997227
0.508072,10,4.03581,0.848252
0.0506003,20,4.19377,0.998549
1.07697,15,3.49104,0.329915
1.09237,40,3.51276,0.350582
0.514573,40,4.04432,0.856348
0.6787,30,3.92831,0.74597
0.0391001,30,4.19441,0.999156
0.107601,30,4.18859,0.993616
0.695203,20,3.90764,0.726301
1.23079,40,3.3274,0.174214
0.898137,30,3.72724,0.554652
0.392785,30,4.10593,0.914964
1.14428,40,3.44593,0.286991
1.02246,15,3.56086,0.396344
0.549779,20,4.01547,0.828896
0.699104,40,3.9165,0.734728
0.373387,15,4.11092,0.91971
0.91574,25,3.70284,0.531432
0.252903,30,4.15825,0.964749
0.199703,15,4.17116,0.977032
0.220003,35,4.16752,0.973569
0.804421,25,3.81555,0.638677
0.093901,30,4.19019,0.995137
1.09847,25,3.48555,0.324691
1.10787,15,3.4498,0.290677
1.08267,25,3.50594,0.344089
0.453877,35,4.07706,0.887494
0.42688,20,4.0869,0.896862
0.400584,30,4.10234,0.911553
0.136702,20,4.18418,0.989421
0.170702,15,4.17766,0.983217
0.283799,15,4.14655,0.953619
0.851629,10,3.74666,0.573134
0.787618,10,3.81171,0.635021
0.0881009,25,4.19075,0.995668
0.283399,35,4.14921,0.956144
0.506072,20,4.04293,0.855028
1.00025,20,3.59871,0.432359
0.91964,35,3.70901,0.537311
1.16918,30,3.4001,0.243385
0.561881,40,4.01527,0.828709
0.785618,30,3.83741,0.659476
1.03596,20,3.55515,0.390915
0.289798,35,4.1471,0.954141
0.0878009,20,4.19071,0.995634
0.732909,10,3.86323,0.684044
0.0560004,35,4.1935,0.998285
0.117301,15,4.18697,0.992073
0.55918,35,4.0158,0.829206
0.0535003,40,4.19367,0.998446
1.06826,10,3.48817,0.327185
0.486272,30,4.0583,0.86965
1.10177,30,3.48969,0.328628
0.372487,20,4.11277,0.921476
0.794119,25,3.82523,0.647892
0.663798,25,3.93687,0.754111
0.866131,10,3.73121,0.558432
1.12937,10,3.40445,0.247522
0.753313,35,3.86933,0.689843
1.22029,10,3.27097,0.120528
0.183503,30,4.17579,0.981439
1.20959,10,3.28724,0.136006
0.55888,35,4.01599,0.82939
0.662298,30,3.94108,0.758113
1.14758,40,3.44157,0.282845
1.22819,30,3.31715,0.16446
0.744811,40,3.87879,0.69885
0.309596,20,4.13829,0.945756
0.526475,15,4.0275,0.840344
0.960347,25,3.65351,0.484497
0.303897,35,4.1423,0.94957
0.6767,40,3.9341,0.751477
0.239303,10,4.15993,0.966344
0.135702,35,4.18473,0.989942
0.385686,30,4.10913,0.918011
0.272501,15,4.15036,0.957239
1.24279,35,3.30427,0.152205
0.55488,20,4.01212,0.825705
0.604688,20,3.97773,0.792989
0.149502,10,4.18149,0.986861
0.0574004,20,4.19334,0.998133
0.762714,15,3.84288,0.664682
0.565882,10,3.99744,0.81174
0.204503,30,4.17107,0.976949
1.23399,10,3.24993,0.100503
0.226603,40,4.16603,0.972148
1.07827,15,3.48933,0.328287
0.632293,30,3.96361,0.779554
0.189903,10,4.17302,0.978803
0.120801,35,4.18692,0.992029
0.0322,30,4.1947,0.999427
1.24529,10,3.23238,0.0838105
0.448177,30,4.07893,0.88928
0.360189,35,4.12084,0.929154
0.100501,35,4.1895,0.994482
0.438479,15,4.07892,0.889269
0.611489,25,3.97603,0.791368
0.338992,35,4.12935,0.937248
0.326094,15,4.13094,0.938763
0.647295,15,3.94158,0.758595
0.255103,35,4.15795,0.964464
0.442278,30,4.08198,0.892177
1.23249,40,3.32498,0.171913
0.343891,35,4.12743,0.935421
0.703504,40,3.91297,0.731373
1.23309,15,3.27036,0.119943
0.587385,30,3.99537,0.809776
0.145702,25,4.18285,0.988157
0.363289,10,4.11377,0.922431
1.19489,10,3.30935,0.15704
0.411682,35,4.09802,0.907445
1.18588,20,3.3551,0.200571
0.97635,20,3.627,0.459275
0.686101,20,3.91513,0.733429
0.210103,20,4.16904,0.975017
0.683801,20,3.91701,0.735216
0.721507,40,3.89832,0.717428
0.35199,25,4.12267,0.930897
0.412982,30,4.0965,0.905992
1.23189,35,3.31996,0.167136
0.118901,30,4.18711,0.992205
1.17098,15,3.36185,0.206993
0.530176,35,4.03394,0.846472
0.512673,25,4.0412,0.853375
1.02566,40,3.59397,0.427852
0.717407,20,3.88895,0.708513
0.092501,15,4.19012,0.99507
0.379986,10,4.10611,0.915135
0.815623,30,3.80949,0.63291
0.0666006,15,4.19261,0.997443
0.983551,20,3.61855,0.451236
0.370688,25,4.11475,0.923359
0.203803,10,4.16964,0.975587
0.260402,35,4.15638,0.962973
0.623491,35,3.9721,0.787632
0.973049,15,3.62094,0.453507
0.417082,10,4.08784,0.897752
0.861131,20,3.75358,0.579715
0.396984,25,4.10291,0.912097
0.154802,30,4.18142,0.98679
1.07577,30,3.52278,0.360118
0.189603,35,4.17467,0.980368
0.748512,30,3.87048,0.690937
0.35699,20,4.1195,0.927875
0.663798,35,3.94228,0.759258
0.939844,30,3.68261,0.512184
0.298697,40,4.14444,0.951608
0.6766,35,3.93242,0.749872
0.55788,10,4.003,0.817029
1.24679,10,3.23004,0.0815828
0.594086,35,3.99267,0.807205
0.177602,30,4.17703,0.982613
1.14888,30,3.42766,0.269609
0.974949,30,3.64344,0.474915
0.869032,10,3.72809,0.555462
0.888935,40,3.74409,0.570685
0.385686,35,4.10992,0.918768
1.11797,15,3.43606,0.277604
1.17098,25,3.38809,0.231964
1.03766,10,3.52831,0.365371
1.23719,20,3.28022,0.129321
1.22949,15,3.2758,0.125117
0.301397,20,4.14127,0.948591
0.762514,15,3.84307,0.664858
0.247704,25,4.15933,0.96578
0.663298,20,3.93347,0.750874
0.327193,20,4.13162,0.939414
0.226103,30,4.16569,0.971824
0.229403,35,4.1651,0.971263
1.13848,15,3.40778,0.250693
1.22629,35,3.32797,0.174754
0.91954,10,3.67202,0.502116
1.15518,15,3.38434,0.228396
0.726008,25,3.88609,0.705795
0.792019,40,3.83732,0.659389
0.598287,20,3.98232,0.797351
0.937643,30,3.68501,0.514473
1.10497,15,3.45372,0.294408
0.831326,15,3.77647,0.601497
1.01756,25,3.58674,0.42097
0.115801,10,4.18701,0.992115
0.316695,40,4.13813,0.9456
0.521074,40,4.04048,0.852695
0.419581,35,4.09426,0.903858
0.229103,10,4.16288,0.969151
1.04436,15,3.53325,0.370075
0.154702,25,4.18127,0.986649
1.03356,25,3.56736,0.402527
1.08077,15,3.48603,0.325151
0.816423,30,3.80873,0.632187
0.561981,20,4.00739,0.821213
0.193203,15,4.17271,0.978503
1.10947,30,3.47973,0.319154
0.433279,30,4.08654,0.896521
0.872632,15,3.7337,0.560802
0.180202,35,4.17666,0.982266
0.443778,30,4.08121,0.891444
0.923341,30,3.70051,0.529222
0.110501,10,4.18775,0.99282
1.14188,35,3.44405,0.285202
1.04356,35,3.56849,0.403603
0.885835,15,3.71959,0.547373
1.14098,25,3.4292,0.271076
0.726908,20,3.88077,0.70073
0.79772,20,3.81638,0.639463
0.093401,40,4.19032,0.995265
0.111501,40,4.18821,0.993254
0.0465002,15,4.19399,0.998753
0.150802,35,4.18225,0.987579
0.35559,15,4.11877,0.927183
0.300197,20,4.1417,0.949
0.830625,10,3.76857,0.59398
0.0571004,35,4.19343,0.998217
0.101801,20,4.18913,0.994132
0.532876,10,4.01986,0.833069
0.130702,15,4.18496,0.990159
0.764815,15,3.84093,0.662829
1.00245,25,3.60475,0.438105
0.508172,30,4.04568,0.85764
0.986051,35,3.63596,0.467798
1.11637,35,3.47744,0.31697
0.758013,40,3.86745,0.688061
0.850429,20,3.76452,0.590123
1.17138,25,3.38754,0.231436
0.820224,10,3.77922,0.604108
0.605488,30,3.98285,0.797862
0.801921,25,3.81791,0.640925
1.03426,15,3.54606,0.382261
1.14948,20,3.40624,0.249228
0.79822,15,3.80924,0.632671
1.08917,40,3.51678,0.354403
1.23799,25,3.29229,0.14081
0.308296,40,4.14112,0.948448
0.758714,40,3.86685,0.687484
1.15018,20,3.40527,0.248308
1.21449,30,3.33679,0.183147
0.418581,30,4.0938,0.903425
0.681201,10,3.90849,0.727109
0.346391,35,4.12644,0.934479
0.093101,25,4.19022,0.995163
0.982051,40,3.64423,0.475668
1.05456,40,3.55943,0.394985
1.22809,25,3.3068,0.154611
0.834826,30,3.79106,0.615379
0.893136,35,3.73673,0.563677
0.903538,40,3.7291,0.55642
0.263002,15,4.15344,0.960168
0.462676,15,4.06572,0.876706
0.217703,30,4.16785,0.973878
1.05706,10,3.503,0.341294
1.01286,35,3.605,0.438341
1.01126,20,3.58545,0.419748
0.652396,35,3.95091,0.767466
0.718507,30,3.89603,0.715255
0.628792,15,3.95589,0.772211
0.2769,30,4.15089,0.957742
0.201803,20,4.17108,0.976952
0.953346,40,3.67609,0.505986
1.04736,10,3.51571,0.35339
1.00495,40,3.61811,0.450818
1.13198,25,3.44132,0.282605
0.970049,25,3.64246,0.473989
0.177302,30,4.17709,0.982672
0.294198,20,4.14382,0.951018
0.0900009,20,4.19048,0.995413
0.625691,25,3.96572,0.781556
0.110901,35,4.18824,0.993281
0.442378,40,4.08373,0.893841
0.293398,30,4.14544,0.952556
0.0504003,30,4.19383,0.998598
0.848628,30,3.77755,0.602523
0.97705,30,3.64105,0.472641
1.16178,35,3.41745,0.259895
0.639094,15,3.94798,0.764679
1.10657,30,3.48349,0.32273
0.941544,35,3.68549,0.51493
1.19129,20,3.34737,0.193218
0.022,20,4.19501,0.999725
0.851329,15,3.75602,0.58204
0.239403,40,4.16263,0.968913
0.681801,30,3.92587,0.743641
0.567782,25,4.00627,0.820144
0.0195,25,4.19508,0.999787
0.511673,40,4.04602,0.857964
0.174802,20,4.17712,0.982705
0.788118,40,3.84084,0.662742
0.832726,25,3.78829,0.612742
0.123302,10,4.18591,0.991062
0.955446,40,3.67379,0.503799
0.461976,25,4.07018,0.88095
0.945244,10,3.64226,0.473792
0.163102,15,4.1792,0.984678
0.546778,40,4.02483,0.837798
0.813223,20,3.80147,0.625283
0.546078,15,4.01477,0.828228
0.172602,25,4.17783,0.983382
0.536077,20,4.02433,0.837322
0.0166,30,4.19514,0.999847
0.914039,10,3.67829,0.508075
0.660797,10,3.92543,0.743229
0.924641,10,3.66618,0.496559
0.330593,20,4.13029,0.938148
0.169602,35,4.17879,0.98429
0.146202,35,4.18303,0.988325
1.23109,25,3.30241,0.150441
0.341092,10,4.12343,0.931621
0.627492,40,3.97074,0.786339
0.79532,25,3.82411,0.646824
0.567482,10,3.99632,0.810673
1.10757,40,3.49352,0.332273
0.832526,25,3.78849,0.612928
0.6798,40,3.9317,0.749192
1.05886,25,3.53607,0.372763
0.6752,25,3.92791,0.745581
0.421181,35,4.09348,0.903124
0.847228,20,3.76776,0.59321
1.15828,15,3.37996,0.224221
0.488372,25,4.05546,0.86695
1.02806,35,3.58706,0.421274
0.606588,10,3.96793,0.783663
0.570782,25,4.00427,0.818237
0.409583,35,4.09901,0.908387
1.19579,35,3.37091,0.215609
1.21299,40,3.35252,0.198119
1.19929,25,3.3483,0.194104
0.834126,15,3.77364,0.598801
1.06947,40,3.54124,0.377674
1.16548,25,3.39571,0.239213
0.129502,10,4.18494,0.99014
0.680801,20,3.91945,0.737537
0.852029,30,3.77419,0.599323
0.342891,15,4.12414,0.932291
1.24629,15,3.25028,0.100836
0.35479,15,4.11911,0.92751
0.233503,15,4.1623,0.968601
0.782017,40,3.84632,0.667954
0.104101,35,4.18908,0.994079
0.724908,10,3.87045,0.690916
0.402583,20,4.09889,0.908271
0.362589,40,4.12035,0.928689
1.19279,35,3.37507,0.21957
0.318795,30,4.13643,0.943987
1.19219,40,3.3814,0.225593
0.523675,15,4.02928,0.842038
0.570682,20,4.00153,0.815631
0.663298,30,3.94031,0.757381
0.793119,15,3.81417,0.63736
1.14458,15,3.39926,0.242587
0.309096,30,4.13996,0.947343
0.225503,25,4.16549,0.971638
1.13068,10,3.40261,0.245778
0.733109,10,3.86305,0.683872
0.271101,20,4.15159,0.958407
0.55538,30,4.01658,0.829951
1.12027,30,3.46564,0.305751
0.894736,30,3.73079,0.558028
0.0316,35,4.19473,0.999453
0.875833,10,3.72073,0.548456
1.05456,25,3.54145,0.377874
1.09587,40,3.50835,0.346389
0.604588,15,3.97398,0.789423
0.79682,30,3.82711,0.649675
1.18338,25,3.37078,0.215491
0.532676,20,4.02649,0.83938
0.271201,25,4.15219,0.958979
0.550279,10,4.0082,0.821983
0.577583,30,4.002,0.816075
0.253103,15,4.15653,0.96311
0.453877,20,4.07275,0.8834
0.412182,40,4.09844,0.907843
1.01886,15,3.56534,0.400607
0.190503,35,4.17447,0.980181
0.535076,10,4.0184,0.831687
0.907138,40,3.72536,0.552867
0.157202,30,4.18098,0.986377
1.18738,15,3.33816,0.184457
1.01986,40,3.60079,0.434335
0.734109,40,3.88784,0.707456
0.336192,35,4.13043,0.938281
